# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
345781.40000 -41.454821 -4.973642 -0.817736 0.018062 0.084363 0.112984 0.989844 0.0000129256 -0.0000004477 -0.0000215320 0.0000101586 0.0000034946 0.0001335527 0.0109071434 -0.0399702574 -0.0014701324 0.2572263604 0.0068713977 0.0192142622
345781.50000 -41.377661 -5.305804 -0.833944 0.012463 0.089602 0.120621 0.988568 0.0000134263 -0.0000003057 -0.0000228862 0.0000101191 0.0000025001 0.0001331063 0.0115335572 -0.0418299604 -0.0015267092 0.2562668800 0.0068328914 0.0191747414
345781.60000 -41.295536 -5.641542 -0.843667 0.006519 0.094005 0.128703 0.987196 0.0000138629 -0.0000001025 -0.0000240158 0.0000100532 0.0000013612 0.0001326949 0.0121870572 -0.0436795273 -0.0015762296 0.2553316654 0.0067954212 0.0191344655
345781.70000 -41.200630 -5.973044 -0.865541 0.000816 0.096561 0.136705 0.985894 0.0000142887 0.0000001107 -0.0000250708 0.0000099474 0.0000002465 0.0001322583 0.0128781158 -0.0455425636 -0.0016240047 0.2543164000 0.0067548567 0.0190784235
345781.80000 -41.099704 -6.305822 -0.866129 -0.004877 0.098207 0.144662 0.984583 0.0000145201 0.0000003577 -0.0000255968 0.0000099543 -0.0000009035 0.0001320209 0.0135859440 -0.0473398812 -0.0016769995 0.2531518927 0.0067131616 0.0190355721
345781.90000 -41.002508 -6.638094 -0.876854 -0.010691 0.099058 0.153181 0.983163 0.0000146996 0.0000006004 -0.0000259976 0.0000099897 -0.0000020162 0.0001318202 0.0143310261 -0.0491453803 -0.0017217576 0.2519059814 0.0066692538 0.0189869636
345782.00000 -40.890033 -6.971732 -0.875473 -0.016759 0.098223 0.161346 0.981855 0.0000147878 0.0000008429 -0.0000261773 0.0000100194 -0.0000031383 0.0001316914 0.0151026329 -0.0509405751 -0.0017706664 0.2507581004 0.0066275268 0.0189409703
345782.10000 -40.782618 -7.302921 -0.880130 -0.022248 0.096692 0.169565 0.980512 0.0000146984 0.0000011245 -0.0000259727 0.0000100968 -0.0000045142 0.0001316926 0.0159075826 -0.0527172493 -0.0018163292 0.2493944996 0.0065807096 0.0188840306
345782.20000 -40.661253 -7.632008 -0.857428 -0.027349 0.094157 0.177924 0.979147 0.0000146194 0.0000013621 -0.0000257661 0.0000101719 -0.0000056519 0.0001316919 0.0167367885 -0.0544758168 -0.0018618964 0.2481413945 0.0065368945 0.0188411420
345782.30000 -40.535173 -7.949669 -0.839011 -0.032154 0.090588 0.185922 0.977851 0.0000142934 0.0000015813 -0.0000250451 0.0000102368 -0.0000068362 0.0001318655 0.0175877133 -0.0561887724 -0.0018949752 0.2466664019 0.0064908005 0.0187797219
345782.40000 -40.405929 -8.264922 -0.800749 -0.036737 0.087159 0.193838 0.976463 0.0000139808 0.0000017558 -0.0000242641 0.0000103822 -0.0000078214 0.0001320687 0.0184218601 -0.0577879397 -0.0019256926 0.2451596721 0.0064430897 0.0187271006
345782.50000 -40.273780 -8.586821 -0.763525 -0.041059 0.081596 0.201692 0.975180 0.0000136963 0.0000018650 -0.0000235308 0.0000104825 -0.0000088540 0.0001322387 0.0192782289 -0.0593687291 -0.0019495595 0.2436285939 0.0063972154 0.0186582150
345782.60000 -40.131384 -8.903283 -0.710507 -0.045398 0.075478 0.210109 0.973702 0.0000131985 0.0000019726 -0.0000222539 0.0000106268 -0.0000098317 0.0001325675 0.0201918516 -0.0609955652 -0.0019748260 0.2420885424 0.0063514463 0.0186106804
345782.70000 -39.985233 -9.221169 -0.661522 -0.048317 0.068789 0.217851 0.972355 0.0000127290 0.0000020521 -0.0000209582 0.0000107809 -0.0000109152 0.0001328462 0.0211092176 -0.0625489980 -0.0019945565 0.2403928365 0.0063036160 0.0185422327
345782.80000 -39.843409 -9.530900 -0.618049 -0.051027 0.061005 0.225299 0.971038 0.0000122133 0.0000020830 -0.0000193935 0.0000109384 -0.0000119523 0.0001331719 0.0220640432 -0.0641047245 -0.0020170618 0.2386892846 0.0062551741 0.0184783183
345782.90000 -39.691340 -9.843371 -0.571310 -0.052637 0.052402 0.233079 0.969617 0.0000116919 0.0000020232 -0.0000176493 0.0000110513 -0.0000127570 0.0001335469 0.0230075756 -0.0655952700 -0.0020395122 0.2370876373 0.0062091971 0.0184160294
345783.00000 -39.535743 -10.152546 -0.518346 -0.054252 0.042906 0.240670 0.968139 0.0000111479 0.0000018665 -0.0000155913 0.0000112282 -0.0000134523 0.0001339782 0.0239915921 -0.0670717166 -0.0020606552 0.2353338663 0.0061583456 0.0183582634
345783.10000 -39.368892 -10.457958 -0.459279 -0.054723 0.033463 0.248136 0.966599 0.0000106415 0.0000016765 -0.0000134067 0.0000113736 -0.0000141256 0.0001343685 0.0249898853 -0.0685138614 -0.0020793148 0.2335543921 0.0061087296 0.0182937181
345783.20000 -39.192497 -10.761649 -0.391275 -0.054498 0.023797 0.255635 0.964943 0.0000101859 0.0000014439 -0.0000111089 0.0000114731 -0.0000146174 0.0001347207 0.0259981477 -0.0698963229 -0.0020937290 0.2316325957 0.0060568658 0.0182201200
345783.30000 -39.021043 -11.063927 -0.320975 -0.053510 0.013792 0.263006 0.963210 0.0000098330 0.0000012006 -0.0000088463 0.0000115533 -0.0000149433 0.0001350231 0.0270262208 -0.0712395958 -0.0021041437 0.2295920118 0.0060023539 0.0181412533
345783.40000 -38.841493 -11.355000 -0.254493 -0.052056 0.003828 0.269903 0.961472 0.0000095489 0.0000008721 -0.0000063183 0.0000116513 -0.0000152670 0.0001352962 0.0280724720 -0.0725744134 -0.0021127952 0.2276829650 0.0059521335 0.0180716608
345783.50000 -38.665620 -11.651579 -0.176050 -0.050274 -0.006125 0.276888 0.959567 0.0000093617 0.0000005592 -0.0000039026 0.0000116742 -0.0000152493 0.0001355404 0.0290876974 -0.0737968039 -0.0021198162 0.2256751076 0.0058975809 0.0179949831
345783.60000 -38.476382 -11.941287 -0.105364 -0.047413 -0.016256 0.283999 0.957513 0.0000092561 0.0000002677 -0.0000014728 0.0000117054 -0.0000153990 0.0001356318 0.0301656911 -0.0750764125 -0.0021244123 0.2237348770 0.0058480987 0.0179241649
345783.70000 -38.282593 -12.230251 -0.019759 -0.043670 -0.025645 0.291051 0.955366 0.0000092528 -0.0000000401 0.0000009502 0.0000117291 -0.0000153067 0.0001356774 0.0312288632 -0.0762524674 -0.0021306040 0.2216249265 0.0057916272 0.0178436615
345783.80000 -38.093769 -12.516474 0.051236 -0.039841 -0.035498 0.297888 0.953108 0.0000093415 -0.0000003366 0.0000034530 0.0000116111 -0.0000150037 0.0001356835 0.0323189350 -0.0774134189 -0.0021325020 0.2194613750 0.0057372789 0.0177565233
345783.90000 -37.894514 -12.800247 0.134390 -0.035276 -0.044678 0.305002 0.950649 0.0000094992 -0.0000005827 0.0000059193 0.0000114502 -0.0000146142 0.0001355749 0.0334189405 -0.0785608254 -0.0021395297 0.2174188272 0.0056848740 0.0176774381
345784.00000 -37.692668 -13.079142 0.213231 -0.030529 -0.052906 0.311562 0.948261 0.0000097835 -0.0000008406 0.0000082983 0.0000113727 -0.0000140924 0.0001354400 0.0345354419 -0.0796579795 -0.0021393607 0.2152421611 0.0056289731 0.0175943931
345784.10000 -37.480504 -13.359706 0.293327 -0.025135 -0.060635 0.318892 0.945516 0.0000100842 -0.0000010201 0.0000104601 0.0000111873 -0.0000135430 0.0001352293 0.0356400920 -0.0806985654 -0.0021404861 0.2130454324 0.0055734837 0.0175041019
345784.20000 -37.261891 -13.639130 0.370950 -0.018850 -0.068110 0.326841 0.942434 0.0000104846 -0.0000011649 0.0000126490 0.0000109536 -0.0000127119 0.0001349850 0.0367766874 -0.0817086835 -0.0021407534 0.2107343252 0.0055154683 0.0174089234
345784.30000 -37.047780 -13.909527 0.443023 -0.013351 -0.074500 0.333480 0.939714 0.0000108793 -0.0000012432 0.0000144018 0.0000107865 -0.0000117690 0.0001347943 0.0379448942 -0.0827001186 -0.0021427120 0.2083729947 0.0054551089 0.0173156396
345784.40000 -36.824710 -14.174055 0.517765 -0.006710 -0.080225 0.340878 0.936654 0.0000112967 -0.0000013095 0.0000160808 0.0000106467 -0.0000110823 0.0001345160 0.0390792488 -0.0836257459 -0.0021437515 0.2061104942 0.0053966250 0.0172276401
345784.50000 -36.596746 -14.433398 0.583130 -0.000078 -0.084994 0.348217 0.933553 0.0000117788 -0.0000013053 0.0000178593 0.0000104589 -0.0000099274 0.0001342259 0.0402013712 -0.0844759641 -0.0021430071 0.2037376468 0.0053378168 0.0171318639
345784.60000 -36.370336 -14.690978 0.651364 0.006447 -0.088532 0.355283 0.930534 0.0000121487 -0.0000012245 0.0000191179 0.0000102510 -0.0000088073 0.0001340078 0.0413115449 -0.0852666395 -0.0021436442 0.2013323048 0.0052775065 0.0170320820
345784.70000 -36.137421 -14.938219 0.712216 0.012257 -0.091384 0.362351 0.927470 0.0000125556 -0.0000011275 0.0000204049 0.0000100580 -0.0000077180 0.0001337300 0.0424384896 -0.0860522646 -0.0021436194 0.1989856736 0.0052204457 0.0169376668
345784.80000 -35.895905 -15.190223 0.776543 0.019316 -0.093279 0.369911 0.924171 0.0000127916 -0.0000009889 0.0000210813 0.0000099197 -0.0000066560 0.0001336175 0.0435269199 -0.0867367163 -0.0021442971 0.1965662621 0.0051599306 0.0168382800
345784.90000 -35.651066 -15.433974 0.832106 0.025423 -0.094278 0.377212 0.920965 0.0000130957 -0.0000007882 0.0000219381 0.0000097775 -0.0000052790 0.0001334467 0.0446752307 -0.0874314215 -0.0021445169 0.1940616926 0.0050981483 0.0167387001
345785.00000 -35.403799 -15.668249 0.878171 0.031928 -0.093524 0.384744 0.917718 0.0000132543 -0.0000005835 0.0000223873 0.0000096674 -0.0000040738 0.0001333687 0.0457938685 -0.0880527749 -0.0021460139 0.1915408857 0.0050348580 0.0166373878
345785.10000 -35.156571 -15.918497 0.932399 0.037556 -0.092429 0.392707 0.914236 0.0000132827 -0.0000002956 0.0000225079 0.0000095404 -0.0000025455 0.0001333875 0.0468608439 -0.0885938343 -0.0021478536 0.1890347455 0.0049730333 0.0165329393
345785.20000 -34.905304 -16.158956 0.981628 0.042719 -0.089865 0.400265 0.910982 0.0000133034 -0.0000000907 0.0000225299 0.0000095087 -0.0000014428 0.0001334227 0.0480795976 -0.0892546634 -0.0021508432 0.1865535645 0.0049119922 0.0164434764
345785.30000 -34.648433 -16.391407 1.023256 0.047266 -0.086421 0.407961 0.907670 0.0000131923 0.0000001722 0.0000222517 0.0000094529 -0.0000000241 0.0001335428 0.0492341033 -0.0898073877 -0.0021506034 0.1840257983 0.0048501278 0.0163456076
345785.40000 -34.393783 -16.620375 1.058335 0.051182 -0.081832 0.415382 0.904512 0.0000129745 0.0000003936 0.0000216741 0.0000094241 0.0000011771 0.0001337244 0.0503587594 -0.0902850295 -0.0021534952 0.1814649772 0.0047871324 0.0162448801
345785.50000 -34.127449 -16.842541 1.088568 0.054678 -0.076443 0.422991 0.901247 0.0000126889 0.0000005706 0.0000208213 0.0000094458 0.0000023012 0.0001339895 0.0514817170 -0.0907414488 -0.0021578936 0.1789691008 0.0047249002 0.0161494965
345785.60000 -33.858233 -17.058376 1.107513 0.057558 -0.071204 0.430578 0.897897 0.0000122668 0.0000007312 0.0000195570 0.0000095224 0.0000034215 0.0001343579 0.0525686726 -0.0910940590 -0.0021593618 0.1763385486 0.0046580231 0.0160501193
345785.70000 -33.585710 -17.274124 1.125458 0.060069 -0.063918 0.437804 0.894782 0.0000119369 0.0000008634 0.0000185174 0.0000095689 0.0000045149 0.0001345930 0.0536405544 -0.0914058519 -0.0021657355 0.1737170625 0.0045911212 0.0159436915
345785.80000 -33.309343 -17.485938 1.134962 0.061887 -0.056600 0.445159 0.891515 0.0000115067 0.0000009685 0.0000169973 0.0000096393 0.0000056571 0.0001349343 0.0547279144 -0.0916927647 -0.0021696285 0.1710726281 0.0045241186 0.0158383977
345785.90000 -33.034344 -17.696508 1.130534 0.062816 -0.049155 0.452209 0.888338 0.0000111119 0.0000010441 0.0000155278 0.0000097516 0.0000068087 0.0001351971 0.0558318436 -0.0919656158 -0.0021772119 0.1684304496 0.0044547388 0.0157366834
345786.00000 -32.751408 -17.902779 1.123366 0.063660 -0.040938 0.459544 0.884924 0.0000106748 0.0000010289 0.0000135921 0.0000098623 0.0000076498 0.0001355577 0.0569290122 -0.0922067105 -0.0021885482 0.1658304483 0.0043849837 0.0156378557
345786.10000 -32.462962 -18.107636 1.127531 0.062693 -0.031370 0.467133 0.881404 0.0000103187 0.0000010095 0.0000118505 0.0000099762 0.0000085813 0.0001357883 0.0580186340 -0.0923888615 -0.0021982414 0.1631609074 0.0043135171 0.0155332753
345786.20000 -32.178547 -18.302850 1.098630 0.061404 -0.022630 0.473848 0.878172 0.0000099129 0.0000008937 0.0000094155 0.0000101094 0.0000094082 0.0001360919 0.0591159730 -0.0925366058 -0.0022014760 0.1604566948 0.0042438307 0.0154268341
345786.30000 -31.887137 -18.489671 1.077400 0.059460 -0.013541 0.480411 0.874921 0.0000096202 0.0000007712 0.0000072882 0.0000101654 0.0000099615 0.0001362777 0.0601591072 -0.0926383211 -0.0022141816 0.1578453693 0.0041702315 0.0153203349
345786.40000 -31.591648 -18.676922 1.049294 0.056591 -0.004118 0.487253 0.871415 0.0000094010 0.0000006215 0.0000050739 0.0000102514 0.0000104965 0.0001363950 0.0611599043 -0.0926537161 -0.0022211289 0.1551688067 0.0040977589 0.0152075088
345786.50000 -31.297491 -18.856057 1.009390 0.053192 0.005239 0.493719 0.867977 0.0000092467 0.0000004130 0.0000026049 0.0000102646 0.0000109750 0.0001364544 0.0621824973 -0.0926571089 -0.0022289789 0.1524798921 0.0040240504 0.0150860032
345786.60000 -31.001077 -19.026953 0.974907 0.048301 0.014691 0.499824 0.864654 0.0000092017 0.0000001676 -0.0000000117 0.0000103006 0.0000110734 0.0001365062 0.0631511086 -0.0926027565 -0.0022397297 0.1498418377 0.0039472203 0.0149768096
345786.70000 -30.703147 -19.193868 0.922036 0.043935 0.023689 0.506142 0.861005 0.0000092680 -0.0000000747 -0.0000026527 0.0000103565 0.0000111086 0.0001364703 0.0640802836 -0.0924905541 -0.0022464132 0.1472109939 0.0038725805 0.0148662212
345786.80000 -30.404723 -19.352344 0.878110 0.037904 0.032788 0.512005 0.857519 0.0000094085 -0.0000003099 -0.0000050539 0.0000104177 0.0000113486 0.0001362928 0.0650026556 -0.0923515441 -0.0022579625 0.1445952340 0.0037947237 0.0147514518
345786.90000 -30.098094 -19.518495 0.827818 0.032619 0.041008 0.518446 0.853503 0.0000096844 -0.0000005539 -0.0000077985 0.0000103540 0.0000110439 0.0001360584 0.0658846883 -0.0921668863 -0.0022644254 0.1420028423 0.0037205468 0.0146313680
345787.00000 -29.784562 -19.675313 0.776037 0.026019 0.049281 0.524965 0.849297 0.0000100245 -0.0000007442 -0.0000101260 0.0000103320 0.0000108614 0.0001357637 0.0668502794 -0.0919862887 -0.0022735149 0.1393279399 0.0036420578 0.0145173045
345787.10000 -29.470468 -19.825875 0.718705 0.018970 0.056545 0.531160 0.845170 0.0000104750 -0.0000009269 -0.0000126471 0.0000102782 0.0000105184 0.0001353587 0.0677527203 -0.0917205149 -0.0022807155 0.1366143103 0.0035617325 0.0143936669
345787.20000 -29.159032 -19.972666 0.660198 0.012244 0.063444 0.537228 0.840958 0.0000109865 -0.0000010440 -0.0000149490 0.0000101794 0.0000098111 0.0001349553 0.0686146307 -0.0914109319 -0.0022868682 0.1339422787 0.0034825708 0.0142716235
345787.30000 -28.838410 -20.119001 0.601911 0.004294 0.069703 0.543601 0.836433 0.0000115217 -0.0000011485 -0.0000170826 0.0000100557 0.0000093101 0.0001344533 0.0694613160 -0.0910845444 -0.0022936261 0.1313260502 0.0034050456 0.0141440291
345787.40000 -28.517207 -20.255278 0.528592 -0.003340 0.074844 0.549823 0.831915 0.0000121685 -0.0000012111 -0.0000191993 0.0000099583 0.0000086365 0.0001339277 0.0703303070 -0.0907247617 -0.0022977302 0.1286494732 0.0033247711 0.0140203862
345787.50000 -28.198664 -20.390161 0.453612 -0.010360 0.078943 0.556213 0.827217 0.0000127340 -0.0000012108 -0.0000209777 0.0000098374 0.0000079002 0.0001334285 0.0711130876 -0.0902972488 -0.0023038114 0.1260111389 0.0032434273 0.0138893761
345787.60000 -27.877690 -20.513378 0.370548 -0.018233 0.082136 0.562185 0.822721 0.0000133454 -0.0000011501 -0.0000226479 0.0000096927 0.0000069385 0.0001329362 0.0719215111 -0.0898865770 -0.0023084632 0.1234481404 0.0031659606 0.0137667354
345787.70000 -27.543405 -20.630178 0.293125 -0.025993 0.084174 0.569089 0.817543 0.0000139225 -0.0000010314 -0.0000241107 0.0000095522 0.0000058679 0.0001324784 0.0726301043 -0.0893847438 -0.0023144407 0.1208773607 0.0030874538 0.0136352697
345787.80000 -27.212113 -20.745679 0.228654 -0.033402 0.086249 0.575301 0.812696 0.0000144125 -0.0000008709 -0.0000252696 0.0000094603 0.0000046713 0.0001320926 0.0733021698 -0.0887874369 -0.0023149385 0.1181787568 0.0030054797 0.0134974799
345787.90000 -26.886335 -20.857722 0.145314 -0.039805 0.086844 0.581814 0.807692 0.0000149526 -0.0000006905 -0.0000265139 0.0000093632 0.0000036846 0.0001315992 0.0739976954 -0.0882138806 -0.0023123878 0.1155696273 0.0029288223 0.0133678928
345788.00000 -26.559582 -20.962248 0.069479 -0.045996 0.086206 0.588355 0.802678 0.0000152635 -0.0000004824 -0.0000272091 0.0000092769 0.0000026475 0.0001313309 0.0746722350 -0.0876430015 -0.0023154222 0.1130610889 0.0028515860 0.0132403986
345788.10000 -26.225199 -21.061826 -0.009432 -0.052144 0.084714 0.595004 0.797543 0.0000155537 -0.0000002544 -0.0000278421 0.0000092150 0.0000015347 0.0001310566 0.0753065827 -0.0870291433 -0.0023144762 0.1105599488 0.0027751277 0.0131138538
345788.20000 -25.894414 -21.161697 -0.086948 -0.057636 0.082427 0.601689 0.792373 0.0000157101 0.0000000205 -0.0000281407 0.0000091695 0.0000002568 0.0001309280 0.0758981935 -0.0863507798 -0.0023143141 0.1080224589 0.0026964884 0.0129829276
345788.30000 -25.559252 -21.251127 -0.170185 -0.062466 0.078735 0.608071 0.787495 0.0000157534 0.0000002935 -0.0000282448 0.0000091646 -0.0000008228 0.0001308596 0.0765140545 -0.0856881643 -0.0023109248 0.1055495391 0.0026209335 0.0128613063
345788.40000 -25.232133 -21.339156 -0.249657 -0.065676 0.074890 0.614461 0.782634 0.0000156398 0.0000005674 -0.0000280168 0.0000091886 -0.0000021091 0.0001309307 0.0770600452 -0.0849572717 -0.0023083288 0.1030674443 0.0025439287 0.0127331178
345788.50000 -24.894482 -21.419385 -0.323876 -0.069066 0.069994 0.621128 0.777516 0.0000153451 0.0000007710 -0.0000274137 0.0000092036 -0.0000030486 0.0001311709 0.0776040638 -0.0842543754 -0.0023044337 0.1007049823 0.0024722394 0.0126120129
345788.60000 -24.553940 -21.490040 -0.390165 -0.071658 0.064917 0.627612 0.772499 0.0000150961 0.0000010043 -0.0000268622 0.0000092334 -0.0000041815 0.0001313540 0.0780746762 -0.0834543188 -0.0022974315 0.0982624600 0.0023981254 0.0124807706
345788.70000 -24.212876 -21.559605 -0.454213 -0.073715 0.058049 0.634150 0.767496 0.0000147705 0.0000012023 -0.0000261554 0.0000093071 -0.0000052501 0.0001315830 0.0784807288 -0.0826049238 -0.0022858768 0.0958349301 0.0023261917 0.0123502157
345788.80000 -23.865750 -21.622972 -0.516607 -0.074436 0.051351 0.640903 0.762277 0.0000142305 0.0000013702 -0.0000249329 0.0000093891 -0.0000063878 0.0001319946 0.0789085872 -0.0817521034 -0.0022736319 0.0934235695 0.0022548084 0.0122208554
345788.90000 -23.522396 -21.683267 -0.575768 -0.074670 0.044078 0.647335 0.757258 0.0000136952 0.0000014801 -0.0000236224 0.0000094486 -0.0000072755 0.0001324277 0.0792859019 -0.0808426753 -0.0022602784 0.0909950097 0.0021832729 0.0120858218
345789.00000 -23.178991 -21.738143 -0.631234 -0.073587 0.036241 0.653506 0.752463 0.0000131729 0.0000015566 -0.0000222630 0.0000095893 -0.0000083520 0.0001328163 0.0796566620 -0.0799479140 -0.0022463019 0.0886494952 0.0021140966 0.0119588530
345789.10000 -22.836470 -21.789426 -0.682454 -0.072115 0.027780 0.659580 0.747651 0.0000125390 0.0000015522 -0.0000204712 0.0000096807 -0.0000091020 0.0001333418 0.0799799140 -0.0790235019 -0.0022295547 0.0863428889 0.0020468225 0.0118314794
345789.20000 -22.495978 -21.833234 -0.725721 -0.069486 0.019770 0.665607 0.742798 0.0000119014 0.0000015190 -0.0000185260 0.0000097601 -0.0000098930 0.0001338372 0.0802914089 -0.0780917766 -0.0022122193 0.0840736094 0.0019818272 0.0117035500
345789.30000 -22.152169 -21.865138 -0.764389 -0.067201 0.010873 0.671208 0.738137 0.0000113453 0.0000014529 -0.0000166067 0.0000098765 -0.0000105775 0.0001342776 0.0805467753 -0.0771331060 -0.0021909005 0.0818482112 0.0019189402 0.0115784208
345789.40000 -21.806241 -21.895430 -0.798623 -0.062348 0.002660 0.677305 0.733051 0.0000108021 0.0000013581 -0.0000144526 0.0000100011 -0.0000114920 0.0001346578 0.0806957193 -0.0761094094 -0.0021677502 0.0796338546 0.0018572827 0.0114449948
345789.50000 -21.456900 -21.921141 -0.819442 -0.057801 -0.005530 0.683012 0.728096 0.0000103244 0.0000011625 -0.0000121795 0.0000100388 -0.0000117049 0.0001351176 0.0808759520 -0.0750826335 -0.0021434951 0.0774268788 0.0017956181 0.0113159907
345789.60000 -21.112631 -21.938431 -0.838873 -0.052836 -0.014010 0.688647 0.723034 0.0000099068 0.0000009600 -0.0000098220 0.0000100735 -0.0000119272 0.0001354913 0.0810104270 -0.0740219178 -0.0021147032 0.0752346132 0.0017379137 0.0111849937
345789.70000 -20.768021 -21.953070 -0.849768 -0.046825 -0.021500 0.694018 0.718112 0.0000095692 0.0000007496 -0.0000074814 0.0000101535 -0.0000123217 0.0001357407 0.0810817752 -0.0729572404 -0.0020865508 0.0731260914 0.0016830562 0.0110544336
345789.80000 -20.419271 -21.962858 -0.857364 -0.039956 -0.030011 0.699325 0.713055 0.0000093135 0.0000004904 -0.0000050015 0.0000101122 -0.0000123207 0.0001359906 0.0811536364 -0.0718814068 -0.0020566381 0.0710294445 0.0016287744 0.0109247794
345789.90000 -20.070268 -21.968228 -0.860203 -0.032859 -0.037271 0.704679 0.707785 0.0000091709 0.0000002392 -0.0000024353 0.0000101435 -0.0000123937 0.0001361445 0.0811953203 -0.0707710141 -0.0020259126 0.0689323288 0.0015738818 0.0107949053
345790.00000 -19.727330 -21.965381 -0.857936 -0.025108 -0.044632 0.709881 0.702457 0.0000091158 -0.0000000214 0.0000001674 0.0000101247 -0.0000123498 0.0001361944 0.0811945731 -0.0696459857 -0.0019932992 0.0668782869 0.0015221185 0.0106651377
345790.10000 -19.383617 -21.956603 -0.853523 -0.016500 -0.050996 0.714830 0.697241 0.0000091644 -0.0000002641 0.0000027761 0.0000100509 -0.0000120504 0.0001361855 0.0811354805 -0.0685226155 -0.0019602309 0.0649062015 0.0014740613 0.0105363075
345790.20000 -19.036456 -21.941798 -0.836396 -0.008535 -0.056403 0.719779 0.691856 0.0000093113 -0.0000004866 0.0000051800 0.0000099606 -0.0000116566 0.0001361075 0.0810421934 -0.0673789336 -0.0019263569 0.0629494403 0.0014250509 0.0104069559
345790.30000 -18.686628 -21.924643 -0.815455 0.000145 -0.061247 0.724848 0.686181 0.0000095258 -0.0000006754 0.0000074275 0.0000098820 -0.0000112024 0.0001359573 0.0809102906 -0.0662042466 -0.0018901389 0.0610008888 0.0013801656 0.0102758412
345790.40000 -18.337961 -21.906173 -0.786627 0.008508 -0.066012 0.729777 0.680438 0.0000098329 -0.0000008229 0.0000097309 0.0000097159 -0.0000103932 0.0001357904 0.0807674007 -0.0650137799 -0.0018536724 0.0590632242 0.0013356902 0.0101439890
345790.50000 -17.992141 -21.876249 -0.757839 0.017314 -0.068914 0.734950 0.674388 0.0000101822 -0.0000009220 0.0000118452 0.0000095915 -0.0000096721 0.0001355388 0.0806297491 -0.0638343151 -0.0018159148 0.0571691892 0.0012932165 0.0100162464
345790.60000 -17.648652 -21.839501 -0.722820 0.025397 -0.071828 0.739748 0.668558 0.0000105552 -0.0000009811 0.0000137278 0.0000094376 -0.0000086328 0.0001353176 0.0804005923 -0.0626338864 -0.0017775737 0.0553322973 0.0012516923 0.0098882330
345790.70000 -17.311511 -21.802769 -0.683367 0.033643 -0.073506 0.744438 0.662779 0.0000109874 -0.0000009794 0.0000155541 0.0000093413 -0.0000076200 0.0001350285 0.0801090894 -0.0614230628 -0.0017380270 0.0535486094 0.0012135940 0.0097614408
345790.80000 -16.966081 -21.752446 -0.629415 0.041204 -0.074429 0.749565 0.656442 0.0000114065 -0.0000009578 0.0000171919 0.0000092217 -0.0000066394 0.0001347069 0.0798498894 -0.0602523896 -0.0016999416 0.0518311240 0.0011776526 0.0096401396
345790.90000 -16.616638 -21.706459 -0.572933 0.048967 -0.074381 0.754577 0.650141 0.0000116946 -0.0000008691 0.0000182589 0.0000091089 -0.0000056591 0.0001344845 0.0794727222 -0.0590034380 -0.0016570252 0.0500884747 0.0011449147 0.0095104381
345791.00000 -16.275708 -21.648028 -0.516816 0.055615 -0.073710 0.759705 0.643679 0.0000121115 -0.0000007307 0.0000196315 0.0000089746 -0.0000043682 0.0001341646 0.0791574817 -0.0577575141 -0.0016148615 0.0483398428 0.0011099881 0.0093840623
345791.10000 -15.934940 -21.591538 -0.455228 0.062311 -0.071806 0.764557 0.637506 0.0000124188 -0.0000005989 0.0000205309 0.0000089394 -0.0000034653 0.0001339335 0.0787309734 -0.0565202896 -0.0015731523 0.0466959929 0.0010779725 0.0092595399
345791.20000 -15.598296 -21.523587 -0.394212 0.067719 -0.069817 0.769745 0.630898 0.0000126062 -0.0000003645 0.0000211552 0.0000088559 -0.0000019124 0.0001337819 0.0783459891 -0.0553002197 -0.0015316402 0.0450762825 0.0010470024 0.0091396271
345791.30000 -15.257930 -21.448795 -0.323729 0.072809 -0.066201 0.774989 0.624266 0.0000128134 -0.0000001559 0.0000217563 0.0000088348 -0.0000006698 0.0001336030 0.0778626892 -0.0540691975 -0.0014906876 0.0435163110 0.0010176984 0.0090171213
345791.40000 -14.920193 -21.370504 -0.254936 0.077058 -0.062484 0.780059 0.617791 0.0000128662 0.0000000849 0.0000219363 0.0000088540 0.0000007210 0.0001335422 0.0773428212 -0.0528092634 -0.0014466036 0.0419547405 0.0009906617 0.0088942930
345791.50000 -14.579790 -21.283201 -0.179680 0.080517 -0.057685 0.785518 0.610860 0.0000128194 0.0000002853 0.0000218204 0.0000088808 0.0000018551 0.0001335619 0.0768132353 -0.0515642311 -0.0014050218 0.0404416042 0.0009627217 0.0087729688
345791.60000 -14.240828 -21.196912 -0.100778 0.082404 -0.052344 0.790607 0.604492 0.0000127475 0.0000005333 0.0000216169 0.0000089354 0.0000032816 0.0001335838 0.0762204511 -0.0502951775 -0.0013627841 0.0389471056 0.0009364706 0.0086491892
345791.70000 -13.920094 -21.112268 -0.032023 0.084631 -0.046334 0.795298 0.598491 0.0000125146 0.0000007114 0.0000210110 0.0000089898 0.0000044524 0.0001337082 0.0756436783 -0.0490428540 -0.0013192376 0.0374876775 0.0009117065 0.0085292184
345791.80000 -13.585279 -21.014035 0.051544 0.085181 -0.040077 0.800446 0.591966 0.0000122897 0.0000009022 0.0000203241 0.0000091284 0.0000057468 0.0001338549 0.0751076260 -0.0478861638 -0.0012807530 0.0361614596 0.0008875670 0.0084211246
