# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
234656.30000 -11.615320 19.231296 -0.460572 -0.021633 -0.064044 -0.832367 0.550087 0.0000131400 0.0000019801 0.0000184599 0.0000116870 0.0000125353 0.0001455120 0.0486172651 0.0319006155 0.0010828190 0.0264344363 0.0008294027 0.0062243285
234656.40000 -11.923768 19.360407 -0.387825 -0.012737 -0.061459 -0.828257 0.556823 0.0000125020 0.0000018613 0.0000160168 0.0000118634 0.0000135214 0.0001459547 0.0493060753 0.0329190549 0.0011191631 0.0275494613 0.0008548491 0.0063395915
234656.50000 -12.227598 19.481476 -0.313878 -0.004073 -0.057738 -0.824195 0.563341 0.0000119665 0.0000016420 0.0000135937 0.0000119499 0.0000138829 0.0001464178 0.0499707327 0.0339685858 0.0011572405 0.0287363780 0.0008810676 0.0064588878
234656.60000 -12.536617 19.599284 -0.234855 0.005559 -0.053661 -0.820104 0.569666 0.0000115118 0.0000013972 0.0000111285 0.0000119990 0.0000142438 0.0001467925 0.0505798786 0.0349855152 0.0011949470 0.0299203567 0.0009072357 0.0065734673
234656.70000 -12.846681 19.714436 -0.159327 0.015204 -0.049396 -0.816064 0.575646 0.0000111211 0.0000011410 0.0000083715 0.0000120682 0.0000145356 0.0001471283 0.0511924339 0.0360324588 0.0012333098 0.0311591176 0.0009332924 0.0066927087
234656.80000 -13.153749 19.824934 -0.082098 0.023696 -0.043906 -0.812022 0.581491 0.0000108533 0.0000008655 0.0000055346 0.0000121353 0.0000148604 0.0001473578 0.0517962525 0.0370871607 0.0012719644 0.0324312516 0.0009613691 0.0068133884
234656.90000 -13.466313 19.926628 -0.001108 0.032082 -0.037685 -0.807728 0.587475 0.0000106410 0.0000005495 0.0000029531 0.0000121040 0.0000148856 0.0001474940 0.0523758075 0.0381257976 0.0013107767 0.0337070025 0.0009889169 0.0069331053
234657.00000 -13.783816 20.028235 0.074063 0.039695 -0.031027 -0.803235 0.593527 0.0000105604 0.0000002333 0.0000002743 0.0000119982 0.0000145607 0.0001476161 0.0529026502 0.0391696698 0.0013515113 0.0350380562 0.0010185388 0.0070512729
234657.10000 -14.097200 20.129077 0.152469 0.048397 -0.024691 -0.798641 0.599350 0.0000106079 -0.0000000592 -0.0000025062 0.0000118923 0.0000141222 0.0001476473 0.0534520923 0.0402466742 0.0013915679 0.0364246633 0.0010496968 0.0071763677
234657.20000 -14.415701 20.221406 0.227344 0.054712 -0.017342 -0.794093 0.605080 0.0000107693 -0.0000003183 -0.0000052243 0.0000118505 0.0000139023 0.0001475338 0.0539950812 0.0413133428 0.0014327301 0.0378171428 0.0010800521 0.0073008635
234657.30000 -14.731694 20.299065 0.301133 0.060409 -0.009511 -0.789434 0.610782 0.0000109927 -0.0000005348 -0.0000075655 0.0000117667 0.0000133957 0.0001474221 0.0544903395 0.0423890814 0.0014735588 0.0392748768 0.0011134826 0.0074277828
234657.40000 -15.049993 20.378172 0.370347 0.065566 -0.001994 -0.784565 0.616567 0.0000112951 -0.0000007132 -0.0000099378 0.0000115718 0.0000123842 0.0001473162 0.0548781635 0.0434137997 0.0015117812 0.0407404850 0.0011470465 0.0075492203
234657.50000 -15.372206 20.453022 0.445346 0.070637 0.005857 -0.779615 0.622235 0.0000116534 -0.0000008509 -0.0000120853 0.0000114618 0.0000116607 0.0001471052 0.0553026393 0.0444661434 0.0015515919 0.0422470450 0.0011823438 0.0076753255
234657.60000 -15.696209 20.515100 0.513239 0.074778 0.013598 -0.774510 0.627979 0.0000120462 -0.0000009574 -0.0000142477 0.0000112624 0.0000107193 0.0001468275 0.0557022447 0.0455279224 0.0015920201 0.0438058024 0.0012179807 0.0078004977
234657.70000 -16.023365 20.575558 0.580622 0.077451 0.021714 -0.769108 0.634037 0.0000124657 -0.0000010036 -0.0000160214 0.0000111733 0.0000099060 0.0001465518 0.0560131760 0.0465627599 0.0016317381 0.0454086401 0.0012562388 0.0079262256
234657.80000 -16.345713 20.638461 0.643218 0.079666 0.029590 -0.763838 0.639789 0.0000129105 -0.0000009725 -0.0000178841 0.0000109218 0.0000084960 0.0001462543 0.0563385242 0.0476172196 0.0016727431 0.0470558297 0.0012959235 0.0080504494
234657.90000 -16.676253 20.690771 0.698733 0.081172 0.036683 -0.758244 0.645857 0.0000133005 -0.0000008914 -0.0000192548 0.0000107813 0.0000073739 0.0001459948 0.0566948550 0.0486708916 0.0017132094 0.0486980300 0.0013356386 0.0081772113
234658.00000 -16.994339 20.747244 0.744706 0.081363 0.043571 -0.753016 0.651497 0.0000137177 -0.0000007593 -0.0000205762 0.0000106402 0.0000060930 0.0001457263 0.0569734491 0.0497264530 0.0017512451 0.0504315610 0.0013799144 0.0083046071
234658.10000 -17.319768 20.785975 0.797935 0.080166 0.050214 -0.747442 0.657558 0.0000140069 -0.0000006144 -0.0000215991 0.0000105060 0.0000047324 0.0001455029 0.0572852286 0.0507475038 0.0017862123 0.0520924270 0.0014223547 0.0084319157
234658.20000 -17.643386 20.821336 0.851574 0.079776 0.056566 -0.741935 0.663301 0.0000142012 -0.0000004296 -0.0000222830 0.0000104039 0.0000033336 0.0001453599 0.0574690738 0.0517442499 0.0018220587 0.0538459951 0.0014666270 0.0085552287
234658.30000 -17.976783 20.855441 0.895440 0.077363 0.062130 -0.735933 0.669745 0.0000144344 -0.0000002096 -0.0000228767 0.0000103252 0.0000019342 0.0001452080 0.0576484486 0.0527330290 0.0018602990 0.0556167473 0.0015092575 0.0086791769
234658.40000 -18.305560 20.881838 0.924699 0.073794 0.066970 -0.730425 0.675684 0.0000144975 0.0000000034 -0.0000230705 0.0000103150 0.0000006291 0.0001451702 0.0578243765 0.0537620108 0.0018960684 0.0574936674 0.0015582617 0.0088120255
234658.50000 -18.634719 20.905815 0.953206 0.069980 0.070947 -0.724590 0.681938 0.0000145168 0.0000002634 -0.0000231480 0.0000103229 -0.0000008834 0.0001451361 0.0579536022 0.0547492954 0.0019271631 0.0593632542 0.0016097034 0.0089411875
234658.60000 -18.964844 20.922990 0.962358 0.064781 0.074053 -0.719014 0.687996 0.0000143982 0.0000004871 -0.0000227763 0.0000103761 -0.0000022363 0.0001452524 0.0580775928 0.0557371193 0.0019579868 0.0612695849 0.0016616114 0.0090717076
234658.70000 -19.295306 20.939841 0.979621 0.059743 0.076393 -0.713464 0.693948 0.0000141485 0.0000007273 -0.0000221535 0.0000104308 -0.0000037646 0.0001453748 0.0581562696 0.0567067529 0.0019857526 0.0632101085 0.0017192242 0.0091979290
234658.80000 -19.621903 20.942078 0.985046 0.053224 0.078169 -0.707827 0.700027 0.0000138761 0.0000008853 -0.0000213357 0.0000104742 -0.0000049797 0.0001455653 0.0582419015 0.0576809862 0.0020138963 0.0651835212 0.0017715682 0.0093265231
234658.90000 -19.947903 20.947311 0.991241 0.046536 0.078953 -0.702425 0.705833 0.0000135671 0.0000010651 -0.0000202440 0.0000106077 -0.0000064588 0.0001457943 0.0582164396 0.0585806624 0.0020377406 0.0671577768 0.0018277387 0.0094534432
234659.00000 -20.277047 20.945992 0.995483 0.039348 0.079129 -0.696884 0.711718 0.0000131431 0.0000011510 -0.0000189131 0.0000107005 -0.0000076977 0.0001460528 0.0582288577 0.0594989939 0.0020626954 0.0691572889 0.0018854463 0.0095782821
234659.10000 -20.601217 20.934933 0.989013 0.032377 0.078182 -0.691390 0.717509 0.0000127372 0.0000011834 -0.0000174658 0.0000107810 -0.0000086995 0.0001463244 0.0582031950 0.0604085865 0.0020881696 0.0712131159 0.0019445301 0.0097016541
234659.20000 -20.927368 20.921412 0.966174 0.025013 0.076137 -0.686150 0.723033 0.0000123244 0.0000012196 -0.0000157870 0.0000109171 -0.0000098991 0.0001465699 0.0581005431 0.0612564568 0.0021071798 0.0732589962 0.0020065002 0.0098199314
234659.30000 -21.254702 20.901059 0.947090 0.015666 0.073427 -0.680788 0.728623 0.0000119066 0.0000011655 -0.0000138521 0.0000110625 -0.0000107550 0.0001468690 0.0579999891 0.0621133422 0.0021228237 0.0753578353 0.0020703770 0.0099520430
234659.40000 -21.601266 20.877612 0.927468 0.008511 0.070147 -0.674904 0.734514 0.0000114263 0.0000010673 -0.0000115178 0.0000112038 -0.0000118943 0.0001471115 0.0578482192 0.0629443316 0.0021419077 0.0774913538 0.0021333113 0.0100682714
234659.50000 -21.930272 20.854287 0.890751 -0.000163 0.065377 -0.669473 0.739954 0.0000111120 0.0000009248 -0.0000094654 0.0000113286 -0.0000125717 0.0001473082 0.0576995857 0.0638489235 0.0021595788 0.0798451539 0.0022041855 0.0102120430
234659.60000 -22.262095 20.818678 0.852933 -0.007624 0.060154 -0.664135 0.745149 0.0000108189 0.0000007188 -0.0000068203 0.0000115082 -0.0000133208 0.0001475104 0.0575573171 0.0646773862 0.0021716396 0.0820558315 0.0022727454 0.0103483020
234659.70000 -22.592399 20.783450 0.802944 -0.015780 0.054070 -0.658539 0.750436 0.0000105959 0.0000004859 -0.0000043306 0.0000115931 -0.0000138255 0.0001475979 0.0573166613 0.0654590891 0.0021826955 0.0843346645 0.0023436043 0.0104780545
234659.80000 -22.917495 20.747209 0.749946 -0.023427 0.047376 -0.653262 0.755285 0.0000104799 0.0000002307 -0.0000017956 0.0000116434 -0.0000140589 0.0001476735 0.0571043549 0.0662435609 0.0021908589 0.0866213202 0.0024158586 0.0106108333
234659.90000 -23.241985 20.689592 0.705408 -0.032130 0.040539 -0.647480 0.760325 0.0000104502 -0.0000000647 0.0000010899 0.0000116990 -0.0000142925 0.0001476596 0.0568836387 0.0670008459 0.0021986836 0.0888910158 0.0024891857 0.0107366686
234660.00000 -23.562619 20.633765 0.650343 -0.038524 0.032819 -0.642198 0.764867 0.0000105033 -0.0000003823 0.0000038004 0.0000117485 -0.0000149123 0.0001473938 0.0564970350 0.0676452087 0.0022060704 0.0911789859 0.0025604194 0.0108493608
234660.10000 -23.887108 20.569150 0.581702 -0.044653 0.024335 -0.636270 0.769788 0.0000107303 -0.0000006649 0.0000065842 0.0000117624 -0.0000149252 0.0001471798 0.0561493972 0.0682975240 0.0022092430 0.0934762886 0.0026330779 0.0109707058
234660.20000 -24.210328 20.502914 0.529008 -0.050581 0.016150 -0.630395 0.774457 0.0000110305 -0.0000009265 0.0000091788 0.0000116459 -0.0000144964 0.0001469660 0.0557540685 0.0689298042 0.0022080130 0.0958538593 0.0027114727 0.0110949809
234660.30000 -24.535147 20.428614 0.460609 -0.055559 0.007830 -0.624303 0.779164 0.0000114005 -0.0000012110 0.0000117491 0.0000115286 -0.0000142107 0.0001466064 0.0553540173 0.0695450133 0.0022124434 0.0982344631 0.0027848238 0.0112176454
234660.40000 -24.859209 20.357621 0.384822 -0.060175 -0.001119 -0.618634 0.783371 0.0000119518 -0.0000013800 0.0000142372 0.0000115531 -0.0000139471 0.0001461888 0.0549132300 0.0701248626 0.0022083100 0.1006669354 0.0028627690 0.0113443287
234660.50000 -25.180013 20.285347 0.311799 -0.063914 -0.010150 -0.612595 0.787743 0.0000124846 -0.0000016157 0.0000167792 0.0000113689 -0.0000132696 0.0001457262 0.0545093450 0.0707206812 0.0022035798 0.1031195412 0.0029427910 0.0114737024
234660.60000 -25.498133 20.197022 0.237577 -0.066259 -0.019114 -0.606102 0.792392 0.0000130110 -0.0000017449 0.0000188944 0.0000111730 -0.0000125055 0.0001452810 0.0540942756 0.0712942740 0.0022004170 0.1055769323 0.0030228033 0.0115968573
234660.70000 -25.808597 20.113345 0.165810 -0.068796 -0.027409 -0.600135 0.796463 0.0000136137 -0.0000017953 0.0000208703 0.0000110213 -0.0000116413 0.0001448333 0.0535781571 0.0717734193 0.0021911258 0.1080356938 0.0031016509 0.0117200389
234660.80000 -26.128163 20.028301 0.083419 -0.070075 -0.035915 -0.593832 0.800726 0.0000142455 -0.0000018111 0.0000227486 0.0000109008 -0.0000107775 0.0001443563 0.0531039186 0.0722470154 0.0021834097 0.1104543606 0.0031770953 0.0118430184
234660.90000 -26.448085 19.928760 0.006857 -0.070631 -0.043992 -0.587080 0.805241 0.0000149767 -0.0000017722 0.0000246463 0.0000108302 -0.0000099372 0.0001438049 0.0526422735 0.0727528844 0.0021729956 0.1130077394 0.0032579301 0.0119745435
234661.00000 -26.761939 19.818898 -0.065926 -0.070789 -0.051688 -0.580404 0.809597 0.0000155488 -0.0000016827 0.0000261540 0.0000106484 -0.0000087674 0.0001433790 0.0520714171 0.0731680419 0.0021601633 0.1155925244 0.0033394541 0.0121004692
234661.10000 -27.070734 19.705079 -0.141454 -0.069274 -0.058754 -0.573592 0.814089 0.0000160344 -0.0000015661 0.0000274047 0.0000105103 -0.0000077281 0.0001429697 0.0514451525 0.0735032481 0.0021468706 0.1181337750 0.0034193643 0.0122183693
234661.20000 -27.370238 19.592518 -0.224748 -0.067835 -0.065530 -0.566850 0.818404 0.0000164264 -0.0000013728 0.0000282992 0.0000103929 -0.0000065741 0.0001427122 0.0508102656 0.0738022371 0.0021318711 0.1206523160 0.0034959653 0.0123356893
234661.30000 -27.676892 19.477663 -0.302331 -0.064846 -0.071185 -0.560147 0.822777 0.0000168212 -0.0000011745 0.0000293173 0.0000102075 -0.0000052467 0.0001423459 0.0501943689 0.0740740622 0.0021129253 0.1230897244 0.0035761402 0.0124431961
234661.40000 -27.984564 19.356796 -0.376832 -0.061910 -0.076451 -0.553282 0.827164 0.0000170295 -0.0000008740 0.0000297442 0.0000101272 -0.0000038607 0.0001422515 0.0495808068 0.0743619991 0.0020956732 0.1256602599 0.0036547470 0.0125644477
234661.50000 -28.287957 19.225036 -0.440574 -0.057486 -0.080274 -0.546292 0.831755 0.0000170868 -0.0000006658 0.0000299408 0.0000100536 -0.0000028328 0.0001422012 0.0489347358 0.0746183944 0.0020781129 0.1282755637 0.0037341839 0.0126852437
234661.60000 -28.587651 19.091560 -0.514063 -0.052436 -0.084028 -0.539547 0.836109 0.0000170647 -0.0000003409 0.0000299507 0.0000100061 -0.0000013805 0.0001422423 0.0482271073 0.0747925423 0.0020626095 0.1308760782 0.0038096564 0.0128017985
234661.70000 -28.891263 18.951418 -0.578428 -0.047214 -0.086515 -0.532242 0.840836 0.0000170644 -0.0000000102 0.0000299177 0.0000100177 0.0000000131 0.0001422817 0.0475255339 0.0749397535 0.0020408791 0.1334613163 0.0038876968 0.0129190060
234661.80000 -29.189541 18.809521 -0.641132 -0.041899 -0.088063 -0.525341 0.845285 0.0000167791 0.0000002514 0.0000293428 0.0000100185 0.0000012464 0.0001425494 0.0467946181 0.0750645600 0.0020209121 0.1361440933 0.0039655402 0.0130400064
234661.90000 -29.483837 18.668079 -0.701096 -0.035168 -0.088160 -0.518945 0.849522 0.0000165611 0.0000005293 0.0000288415 0.0000100792 0.0000024259 0.0001427416 0.0460667185 0.0751507379 0.0020015919 0.1387723499 0.0040421941 0.0131581404
234662.00000 -29.767372 18.510364 -0.750668 -0.029233 -0.087825 -0.511828 0.854087 0.0000160054 0.0000007135 0.0000276533 0.0000101265 0.0000034965 0.0001432249 0.0453592938 0.0752195544 0.0019822232 0.1413673991 0.0041167153 0.0132760197
234662.10000 -30.064556 18.358395 -0.801250 -0.022739 -0.086796 -0.504752 0.858589 0.0000155241 0.0000008964 0.0000264615 0.0000102181 0.0000044678 0.0001436680 0.0445525600 0.0751481928 0.0019615182 0.1438766705 0.0041871043 0.0133828942
234662.20000 -30.351165 18.188429 -0.843775 -0.015754 -0.084420 -0.498278 0.862754 0.0000150443 0.0000010989 0.0000252395 0.0000103510 0.0000056957 0.0001440909 0.0438015266 0.0751608359 0.0019412517 0.1466104948 0.0042624495 0.0135100777
234662.30000 -30.641358 18.020876 -0.879310 -0.008671 -0.080734 -0.490946 0.867398 0.0000143603 0.0000011762 0.0000234537 0.0000104432 0.0000067079 0.0001446662 0.0429496524 0.0750197045 0.0019200563 0.1492307740 0.0043351185 0.0136229240
234662.40000 -30.926738 17.852330 -0.914340 -0.000578 -0.076350 -0.484437 0.871488 0.0000136364 0.0000011847 0.0000215236 0.0000105144 0.0000075631 0.0001452246 0.0421376589 0.0749108065 0.0019031276 0.1519251618 0.0044105965 0.0137408570
234662.50000 -31.212996 17.677316 -0.936112 0.005846 -0.070989 -0.477737 0.875611 0.0000129392 0.0000012060 0.0000194497 0.0000106364 0.0000087315 0.0001457212 0.0413373084 0.0747692607 0.0018838517 0.1545690492 0.0044837226 0.0138568502
234662.60000 -31.483972 17.503226 -0.963280 0.013216 -0.065296 -0.471504 0.879344 0.0000123398 0.0000011479 0.0000172160 0.0000107483 0.0000093883 0.0001462587 0.0405086003 0.0745748169 0.0018681854 0.1572567878 0.0045551098 0.0139766574
234662.70000 -31.764212 17.322016 -0.983449 0.019328 -0.058680 -0.464944 0.883182 0.0000116804 0.0000010128 0.0000147307 0.0000108493 0.0000100488 0.0001467596 0.0397045235 0.0743447174 0.0018479545 0.1597792502 0.0046235396 0.0140877023
234662.80000 -32.031164 17.135339 -0.996519 0.026800 -0.051582 -0.458377 0.886855 0.0000112221 0.0000008954 0.0000124533 0.0000109231 0.0000104791 0.0001471551 0.0388663143 0.0740863550 0.0018289324 0.1624687615 0.0046978255 0.0142019985
234662.90000 -32.293052 16.937989 -1.000838 0.031703 -0.043644 -0.451807 0.890483 0.0000107413 0.0000007153 0.0000097262 0.0000110309 0.0000111611 0.0001475012 0.0380118925 0.0737436647 0.0018107707 0.1649973925 0.0047647778 0.0143088857
234663.00000 -32.552674 16.743125 -1.004411 0.037276 -0.035497 -0.445530 0.893786 0.0000104087 0.0000005166 0.0000071753 0.0000110479 0.0000112274 0.0001477998 0.0371127569 0.0733164426 0.0017917586 0.1675071626 0.0048302098 0.0144108177
234663.10000 -32.818976 16.536512 -0.981435 0.043024 -0.025848 -0.438700 0.897231 0.0000101886 0.0000003172 0.0000044623 0.0000110496 0.0000113123 0.0001480129 0.0362528750 0.0729035396 0.0017744499 0.1700242596 0.0048946140 0.0145126064
234663.20000 -33.086709 16.324581 -0.959027 0.047609 -0.016366 -0.431605 0.900657 0.0000100407 0.0000000447 0.0000013698 0.0000110531 0.0000112772 0.0001481747 0.0353455607 0.0724284195 0.0017627086 0.1726686024 0.0049597080 0.0146257383
234663.30000 -33.344455 16.117244 -0.936638 0.051099 -0.006828 -0.425017 0.903716 0.0000100444 -0.0000001591 -0.0000014590 0.0000110811 0.0000112132 0.0001481773 0.0344281600 0.0719119804 0.0017466606 0.1753476907 0.0050298254 0.0147321898
234663.40000 -33.594667 15.901354 -0.900521 0.054308 0.003059 -0.418352 0.906655 0.0000101312 -0.0000003634 -0.0000040644 0.0000110207 0.0000107717 0.0001481455 0.0335636161 0.0713979790 0.0017346446 0.1779058248 0.0050923647 0.0148390060
234663.50000 -33.842548 15.681467 -0.874847 0.057193 0.012695 -0.411062 0.909723 0.0000103480 -0.0000005580 -0.0000069228 0.0000109479 0.0000101721 0.0001480171 0.0326620602 0.0707863438 0.0017223242 0.1804062525 0.0051517659 0.0149412764
234663.60000 -34.085358 15.464607 -0.860407 0.058879 0.021602 -0.404517 0.912377 0.0000106424 -0.0000007164 -0.0000094409 0.0000109116 0.0000097829 0.0001477837 0.0317603469 0.0701368922 0.0017054536 0.1828911962 0.0052122982 0.0150393840
234663.70000 -34.327432 15.240002 -0.816485 0.058809 0.030902 -0.397404 0.915236 0.0000109426 -0.0000008364 -0.0000116908 0.0000107732 0.0000090643 0.0001475171 0.0308997417 0.0695036645 0.0016867548 0.1853394315 0.0052719184 0.0151302335
234663.80000 -34.568140 15.016766 -0.762642 0.060565 0.040550 -0.390250 0.917819 0.0000113739 -0.0000008607 -0.0000139291 0.0000106549 0.0000078759 0.0001472518 0.0300131104 0.0687974491 0.0016788422 0.1878191269 0.0053272731 0.0152343572
234663.90000 -34.811006 14.787773 -0.710804 0.059990 0.048970 -0.383160 0.920430 0.0000119099 -0.0000008944 -0.0000163016 0.0000106387 0.0000073116 0.0001467829 0.0291488610 0.0680923197 0.0016678094 0.1903102295 0.0053869068 0.0153260331
234664.00000 -35.041251 14.544802 -0.631882 0.058822 0.057866 -0.375449 0.923163 0.0000122897 -0.0000008664 -0.0000179208 0.0000105227 0.0000062982 0.0001464727 0.0282750956 0.0673336714 0.0016559546 0.1928479826 0.0054458898 0.0154243429
234664.10000 -35.264294 14.302174 -0.583076 0.056333 0.065046 -0.367879 0.925884 0.0000127945 -0.0000008091 -0.0000198882 0.0000103747 0.0000049849 0.0001460144 0.0273535344 0.0664427575 0.0016508693 0.1952055641 0.0054944330 0.0155097338
234664.20000 -35.486863 14.055145 -0.515344 0.054116 0.072138 -0.360164 0.928520 0.0000132266 -0.0000006582 -0.0000212325 0.0000103252 0.0000038821 0.0001456709 0.0264611273 0.0655369336 0.0016332355 0.1975230912 0.0055466851 0.0155896766
234664.30000 -35.710450 13.811195 -0.434741 0.051329 0.078934 -0.352557 0.931042 0.0000136015 -0.0000004799 -0.0000224582 0.0000102076 0.0000025207 0.0001453233 0.0255645029 0.0645901030 0.0016215395 0.1998558450 0.0055964020 0.0156640836
234664.40000 -35.925476 13.562998 -0.367804 0.047207 0.083913 -0.344913 0.933684 0.0000139876 -0.0000002925 -0.0000235919 0.0000101897 0.0000013204 0.0001449700 0.0247120738 0.0636655186 0.0016141125 0.2022213195 0.0056465015 0.0157552514
234664.50000 -36.136646 13.313684 -0.300465 0.042780 0.088427 -0.337234 0.936282 0.0000142626 -0.0000000342 -0.0000243119 0.0000101902 -0.0000001030 0.0001447272 0.0238678660 0.0626876786 0.0016015662 0.2045007673 0.0056963622 0.0158393988
234664.60000 -36.343500 13.059429 -0.229732 0.038645 0.091960 -0.329447 0.938890 0.0000143801 0.0000002071 -0.0000247096 0.0000101932 -0.0000015159 0.0001445610 0.0230355198 0.0616799566 0.0015884284 0.2067640337 0.0057453098 0.0159217967
234664.70000 -36.552193 12.795026 -0.151601 0.033350 0.094307 -0.321581 0.941583 0.0000144613 0.0000004516 -0.0000249965 0.0000102232 -0.0000028230 0.0001444042 0.0222012591 0.0606271367 0.0015769798 0.2089916883 0.0057931941 0.0159950114
234664.80000 -36.749220 12.533317 -0.062330 0.027687 0.096245 -0.313568 0.944270 0.0000144835 0.0000006817 -0.0000249650 0.0000102908 -0.0000039732 0.0001443595 0.0213519185 0.0594958229 0.0015668514 0.2112752920 0.0058414905 0.0160812521
234664.90000 -36.944076 12.267336 0.014988 0.021706 0.096559 -0.305653 0.946986 0.0000143617 0.0000009475 -0.0000247284 0.0000103867 -0.0000055287 0.0001443428 0.0205322583 0.0583433380 0.0015621180 0.2133991174 0.0058840076 0.0161536022
234665.00000 -37.130211 11.994501 0.087000 0.016080 0.096075 -0.297764 0.949657 0.0000141264 0.0000011246 -0.0000241804 0.0000104863 -0.0000067251 0.0001444416 0.0197213846 0.0571504345 0.0015481855 0.2155045264 0.0059293408 0.0162243806
234665.10000 -37.320513 11.718686 0.169754 0.009625 0.094510 -0.289568 0.952431 0.0000138081 0.0000013413 -0.0000232347 0.0000106718 -0.0000081264 0.0001446407 0.0189035605 0.0558805259 0.0015307068 0.2175163162 0.0059714231 0.0162935799
234665.20000 -37.505716 11.448393 0.242308 0.003720 0.091785 -0.282038 0.954995 0.0000134434 0.0000015009 -0.0000223119 0.0000108128 -0.0000094121 0.0001447932 0.0180958901 0.0545873297 0.0015186670 0.2196123468 0.0060133935 0.0163577038
234665.30000 -37.687638 11.171026 0.312011 -0.003068 0.087651 -0.274615 0.957546 0.0000130432 0.0000016043 -0.0000210943 0.0000110004 -0.0000104831 0.0001450330 0.0173463205 0.0533348292 0.0015030337 0.2216754710 0.0060570782 0.0164353907
234665.40000 -37.865872 10.891241 0.388479 -0.008878 0.083251 -0.267108 0.960023 0.0000125159 0.0000016369 -0.0000193531 0.0000111830 -0.0000116443 0.0001453893 0.0165888007 0.0519986200 0.0014840619 0.2237182055 0.0061016968 0.0165078712
234665.50000 -38.029974 10.604834 0.461079 -0.015145 0.077843 -0.259659 0.962439 0.0000120228 0.0000016205 -0.0000176106 0.0000113264 -0.0000126558 0.0001457026 0.0158424948 0.0506233114 0.0014698928 0.2257158790 0.0061457318 0.0165690507
234665.60000 -38.193488 10.320461 0.526729 -0.020611 0.071549 -0.252134 0.964824 0.0000115876 0.0000015953 -0.0000157979 0.0000115626 -0.0000138196 0.0001459407 0.0151107030 0.0491876532 0.0014500878 0.2275204929 0.0061850468 0.0166313930
234665.70000 -38.357625 10.038922 0.586999 -0.025742 0.064303 -0.245296 0.966971 0.0000111217 0.0000014626 -0.0000137406 0.0000117317 -0.0000146312 0.0001462398 0.0144104784 0.0477556997 0.0014277606 0.2293522473 0.0062254060 0.0166973243
234665.80000 -38.520391 9.747768 0.652022 -0.031764 0.056040 -0.237663 0.969209 0.0000106530 0.0000012467 -0.0000113309 0.0000118685 -0.0000152242 0.0001465707 0.0137445537 0.0463374949 0.0014050512 0.2312152621 0.0062673039 0.0167681261
234665.90000 -38.666182 9.456596 0.713042 -0.035685 0.047961 -0.230401 0.971258 0.0000102431 0.0000009944 -0.0000087168 0.0000120320 -0.0000161606 0.0001467415 0.0130617346 0.0448261826 0.0013792127 0.2330937046 0.0063121976 0.0168302576
234666.00000 -38.822205 9.162303 0.763013 -0.039898 0.038868 -0.223406 0.973133 0.0000099978 0.0000007454 -0.0000063692 0.0000120952 -0.0000164268 0.0001469539 0.0124185374 0.0432847473 0.0013539108 0.2346979758 0.0063486232 0.0168820920
234666.10000 -38.965677 8.859418 0.814041 -0.043924 0.029188 -0.216121 0.974941 0.0000098034 0.0000004661 -0.0000037525 0.0000121784 -0.0000167400 0.0001470645 0.0117895275 0.0417276695 0.0013226252 0.2365064307 0.0063913276 0.0169488848
234666.20000 -39.101083 8.556379 0.859652 -0.045825 0.019419 -0.209020 0.976644 0.0000096581 0.0000001227 -0.0000010558 0.0000122806 -0.0000172798 0.0001470032 0.0111611211 0.0400772052 0.0012907075 0.2381217668 0.0064287488 0.0169992736
234666.30000 -39.232651 8.251125 0.907661 -0.048489 0.009889 -0.201439 0.978250 0.0000096450 -0.0000002061 0.0000015154 0.0000121713 -0.0000169532 0.0001470726 0.0105658757 0.0384152001 0.0012564666 0.2396433543 0.0064639139 0.0170473065
234666.40000 -39.354231 7.948000 0.941280 -0.050312 0.000060 -0.194332 0.979645 0.0000097626 -0.0000005226 0.0000042256 0.0000121455 -0.0000168810 0.0001469808 0.0099923457 0.0367189985 0.0012232726 0.2411300702 0.0064981164 0.0170934946
234666.50000 -39.466213 7.639103 0.966340 -0.051542 -0.010920 -0.186832 0.980978 0.0000099378 -0.0000008242 0.0000066219 0.0000121509 -0.0000168765 0.0001467951 0.0094563275 0.0350347711 0.0011852300 0.2424860470 0.0065281452 0.0171336277
234666.60000 -39.594023 7.325704 0.988231 -0.051646 -0.020782 -0.179617 0.982160 0.0000102707 -0.0000011446 0.0000095235 0.0000120552 -0.0000164198 0.0001465697 0.0089306981 0.0332777524 0.0011399276 0.2437307562 0.0065560464 0.0171671147
234666.70000 -39.712274 7.015776 0.998646 -0.051251 -0.030821 -0.172118 0.983259 0.0000106735 -0.0000013522 0.0000119486 0.0000118969 -0.0000158534 0.0001463138 0.0084254216 0.0315035738 0.0010946922 0.2452379818 0.0065919149 0.0172150130
234666.80000 -39.822308 6.707499 1.003212 -0.050814 -0.040932 -0.164924 0.984146 0.0000111428 -0.0000015489 0.0000142654 0.0000117961 -0.0000153141 0.0001459980 0.0079595880 0.0297492200 0.0010452259 0.2466045548 0.0066225731 0.0172604835
234666.90000 -39.935712 6.399100 1.003935 -0.048472 -0.049584 -0.157658 0.985056 0.0000117168 -0.0000017420 0.0000167308 0.0000116675 -0.0000146613 0.0001455860 0.0075290041 0.0279816912 0.0009944826 0.2478656671 0.0066502700 0.0172995268
